,RUL-predicted
11329,143.3375
11330,151.87
11331,159.02
11332,156.015
11333,156.695
11334,163.785
11335,148.7475
11336,138.8025
11337,148.92
11338,128.015
11339,136.2225
11340,141.495
11341,141.9875
11342,125.61
11343,127.2
11344,126.07
11345,133.115
11346,134.9625
11347,140.3725
11348,133.6275
11349,134.6675
11350,141.22
11351,123.6575
11352,129.1725
11353,165.1225
11354,126.0775
11355,118.625
11356,123.0625
11357,119.3175
11358,126.34
11359,117.19
11360,133.065
11361,136.37
11362,124.54
11363,113.1275
11364,118.13
11365,143.5825
11366,111.4475
11367,118.7625
11368,112.73
11369,108.06
11370,113.995
11371,105.6575
11372,111.0525
11373,116.0925
11374,100.835
11375,103.6575
11376,108.2125
11377,106.7325
11378,110.86
11379,103.6625
11380,117.32
11381,103.61
11382,109.3675
11383,113.3425
11384,104.5075
11385,97.2625
11386,99.475
11387,100.3425
11388,95.3125
11389,108.5925
11390,106.7375
11391,95.4725
11392,122.495
11393,91.3275
11394,102.015
11395,93.665
11396,99.725
11397,93.3175
11398,92.8625
11399,88.835
11400,81.92
11401,101.54
11402,97.375
11403,98.895
11404,88.94
11405,103.2325
11406,95.2725
11407,80.8125
11408,92.0775
11409,86.0725
11410,89.4675
11411,96.8125
11412,97.5675
11413,85.71
11414,93.7425
11415,92.63
11416,83.52
11417,95.615
11418,89.3725
11419,98.73
11420,98.7025
11421,94.3075
11422,91.2575
11423,87.945
11424,90.1925
11425,82.2875
11426,78.77
11427,102.42
11428,122.205
11429,105.5925
11430,102.645
11431,99.4425
11432,107.445
11433,74.6575
11434,82.6275
11435,93.9325
11436,107.2725
11437,95.415
11438,111.11
11439,90.95
11440,79.2875
11441,95.58
11442,82.51
11443,90.245
11444,70.4025
11445,116.5925
11446,106.8125
11447,94.12
11448,83.8425
11449,88.495
11450,85.4875
11451,102.7075
11452,102.0775
11453,176.9925
11454,192.65
11455,188.7825
11456,204.3275
11457,194.9675
11458,198.53
11459,189.7475
11460,195.655
11461,207.0525
11462,185.1725
11463,196.5825
11464,201.025
11465,187.5475
11466,208.8875
11467,186.9375
11468,190.5925
11469,182.0625
11470,189.21
11471,176.7025
11472,188.8525
11473,172.0675
11474,180.4225
11475,195.6475
11476,199.625
11477,185.425
11478,185.865
11479,179.1625
11480,185.625
11481,203.64
11482,166.015
11483,157.85
11484,180.925
11485,170.73
11486,180.2825
11487,169.395
11488,178.9725
11489,200.9025
11490,162.2375
11491,158.9975
11492,167.6675
11493,166.3225
11494,160.9625
11495,159.5375
11496,163.24
11497,183.335
11498,162.48
11499,157.1225
11500,156.05
11501,152.9225
11502,156.6025
11503,154.9525
11504,167.5325
11505,154.395
11506,147.2275
11507,147.0875
11508,145.8925
11509,139.94
11510,149.925
11511,160.81
11512,145.48
11513,134.365
11514,153.865
11515,137.45
11516,128.975
11517,142.6375
11518,125.18
11519,136.7225
11520,143.41
11521,147.605
11522,133.5575
11523,121.7425
11524,124.83
11525,122.6625
11526,122.99
11527,123.37
11528,117.2925
11529,119.13
11530,123.54
11531,111.965
11532,113.1775
11533,122.435
11534,104.0675
11535,124.71
11536,104.045
11537,126.3525
11538,102.6825
11539,94.845
11540,121.4175
11541,123.4775
11542,116.925
11543,106.4275
11544,104.6375
11545,128.0725
11546,98.3925
11547,91.9825
11548,119.41
11549,108.2675
11550,110.995
11551,102.0975
11552,112.425
11553,102.705
11554,97.34
11555,87.1375
11556,92.9825
11557,78.965
11558,94.21
11559,102.87
11560,83.705
11561,91.74
11562,88.395
11563,79.7075
11564,84.4675
11565,85.335
11566,78.9925
11567,91.08
11568,92.29
11569,75.5975
11570,71.9125
11571,65.465
11572,75.045
11573,71.69
11574,74.1475
11575,68.595
11576,59.9425
11577,58.2175
11578,68.2325
11579,56.975
11580,54.87
11581,56.3625
11582,50.7575
11583,43.57
11584,62.4975
11585,62.185
11586,54.3475
11587,56.0925
11588,57.7575
11589,46.9925
11590,60.6975
11591,53.5275
11592,46.4125
11593,50.4475
11594,30.6325
11595,42.2125
11596,33.6225
11597,16.66
11598,36.6075
11599,199.2025
11600,191.635
11601,186.0825
11602,195.1175
11603,199.71
11604,185.6075
11605,191.5575
11606,188.895
11607,197.665
11608,190.735
11609,196.9225
11610,190.8625
11611,175.795
11612,179.2975
11613,191.23
11614,177.275
11615,175.8875
11616,184.4875
11617,187.4125
11618,177.2675
11619,177.4325
11620,179.5
11621,176.4225
11622,175.8475
11623,171.075
11624,164.3
11625,162.7875
11626,164.95
11627,166.34
11628,173.3025
11629,169.22
11630,169.53
11631,164.65
11632,169.1625
11633,168.11
11634,155.765
11635,158.9475
11636,160.6225
11637,148.635
11638,143.0475
11639,165.39
11640,161.06
11641,143.7875
11642,149.8125
11643,152.7425
11644,144.5625
11645,147.6425
11646,148.32
11647,145.265
11648,137.71
11649,143.0875
11650,139.345
11651,135.98
11652,141.8475
11653,143.53
11654,142.4275
11655,140.49
11656,132.6075
11657,143.1325
11658,136.515
11659,130.9925
11660,132.8675
11661,137.1275
11662,136.4325
11663,141.92
11664,127.1725
11665,121.8175
11666,126.7575
11667,131.4775
11668,120.18
11669,127.2525
11670,121.375
11671,132.1525
11672,146.4875
11673,134.37
11674,98.7425
11675,125.7025
11676,128.6625
11677,127.7125
11678,104.0875
11679,108.0125
11680,121.8875
11681,125.7325
11682,108.0475
11683,104.8875
11684,101.6125
11685,101.245
11686,117.6725
11687,113.5225
11688,104.0725
11689,102.25
11690,109.3925
11691,99.8025
11692,100.8775
11693,109.28
11694,106.17
11695,103.62
11696,99.9275
11697,97.815
11698,93.765
11699,102.3
11700,100.88
11701,96.3475
11702,93.3975
11703,90.5875
11704,80.6875
11705,89.675
11706,87.4925
11707,70.645
11708,97.0775
11709,96.6
11710,71.5025
11711,96.59
11712,81.4325
11713,102.5775
11714,94.1225
11715,90.0825
11716,95.665
11717,87.0775
11718,75.9225
11719,84.14
11720,82.9925
11721,81.165
11722,76.335
11723,56.085
11724,86.4125
11725,78.6475
11726,77.8925
11727,77.52
11728,77.9025
11729,68.1075
11730,77.97
11731,77.845
11732,84.2975
11733,78.8975
11734,61.7475
11735,72.8025
11736,84.6625
11737,53.8575
11738,74.88
11739,79.97
11740,72.0
11741,62.5575
11742,54.73
11743,76.2075
11744,54.0375
11745,65.0
11746,61.715
11747,74.215
11748,63.45
11749,56.6775
11750,73.52
11751,59.5675
11752,65.155
11753,79.14
11754,63.6875
11755,66.6725
11756,54.0425
11757,77.6
11758,67.375
11759,69.6575
11760,61.43
11761,64.215
11762,57.24
11763,52.9475
11764,79.4425
11765,40.395
11766,46.63
11767,34.165
11768,70.8025
11769,57.3625
11770,53.9125
11771,65.905
11772,55.33
11773,53.475
11774,53.45
11775,45.3525
11776,53.375
11777,44.635
11778,53.715
11779,35.675
11780,49.865
11781,53.7175
11782,68.2925
11783,60.8725
11784,52.93
11785,41.85
11786,44.0625
11787,51.695
11788,47.945
11789,45.27
11790,55.3725
11791,38.0
11792,55.5075
11793,46.2025
11794,47.755
11795,41.9275
11796,43.1475
11797,46.615
11798,40.8625
11799,48.41
11800,50.9975
11801,72.705
11802,51.26
11803,43.18
11804,40.8575
11805,43.945
11806,30.375
11807,35.695
11808,30.985
11809,34.675
11810,38.775
11811,37.355
11812,51.045
11813,45.51
11814,24.5725
11815,38.7825
11816,41.92
11817,33.8075
11818,32.0625
11819,34.84
11820,38.4875
11821,32.795
11822,26.3875
11823,31.99
11824,17.8075
11825,32.4475
11826,25.765
11827,22.5275
11828,21.16
11829,21.9525
11830,32.995
11831,22.2675
11832,27.32
11833,199.69
11834,195.0075
11835,185.5325
11836,205.4675
11837,185.91
11838,191.0375
11839,197.075
11840,175.98
11841,181.515
11842,191.77
11843,195.79
11844,186.8825
11845,181.03
11846,188.8325
11847,183.5225
11848,185.7025
11849,191.36
11850,180.5725
11851,171.08
11852,176.89
11853,166.9825
11854,172.83
11855,185.5625
11856,183.465
11857,167.8875
11858,177.31
11859,171.1175
11860,162.82
11861,168.03
11862,163.3425
11863,154.0875
11864,164.4875
11865,155.69
11866,162.9775
11867,160.12
11868,169.8425
11869,154.425
11870,145.77
11871,154.25
11872,157.295
11873,148.745
11874,159.5925
11875,152.7825
11876,137.4725
11877,163.2775
11878,156.635
11879,162.27
11880,140.1025
11881,145.3575
11882,145.79
11883,144.46
11884,148.6925
11885,139.7775
11886,171.5825
11887,139.3
11888,141.3775
11889,145.385
11890,124.42
11891,143.06
11892,123.875
11893,135.14
11894,140.5775
11895,127.9475
11896,130.575
11897,123.945
11898,128.6875
11899,124.4625
11900,127.7575
11901,111.465
11902,114.1875
11903,118.215
11904,121.35
11905,106.7425
11906,114.2225
11907,100.9175
11908,108.4075
11909,101.5425
11910,92.11
11911,114.15
11912,119.06
11913,102.4
11914,123.1775
11915,114.2
11916,125.8175
11917,89.29
11918,90.3125
11919,76.6875
11920,106.0875
11921,106.345
11922,105.9525
11923,101.6875
11924,88.6675
11925,89.3375
11926,97.2675
11927,67.26
11928,81.4725
11929,97.815
11930,85.1175
11931,80.5775
11932,73.7575
11933,80.0525
11934,87.215
11935,61.33
11936,67.405
11937,96.7925
11938,59.86
11939,52.29
11940,64.0075
11941,80.765
11942,73.0325
11943,50.885
11944,61.8825
11945,85.09
11946,51.4775
11947,63.94
11948,63.29
11949,52.0225
11950,59.045
11951,53.1025
11952,52.3775
11953,44.815
11954,46.215
11955,42.04
11956,39.9725
11957,48.5675
11958,53.7125
11959,39.445
11960,37.245
11961,40.1575
11962,38.025
11963,39.9525
11964,46.3775
11965,31.98
11966,40.905
11967,46.07
11968,26.05
11969,27.535
11970,31.2675
11971,44.295
11972,42.9675
11973,35.265
11974,28.71
11975,34.845
11976,31.6125
11977,31.7925
11978,31.745
11979,19.5925
11980,17.275
11981,16.255
11982,20.235
11983,194.7725
11984,189.655
11985,202.7175
11986,184.675
11987,196.7025
11988,176.9125
11989,192.4625
11990,185.135
11991,187.035
11992,189.6525
11993,189.9075
11994,192.7875
11995,179.4975
11996,183.62
11997,185.865
11998,171.005
11999,195.8575
12000,170.69
12001,174.615
12002,174.88
12003,166.4475
12004,165.7375
12005,177.7725
12006,183.165
12007,164.38
12008,168.9275
12009,167.195
12010,171.415
12011,167.5225
12012,168.7925
12013,184.0825
12014,158.105
12015,160.675
12016,174.9625
12017,162.7625
12018,158.425
12019,163.3325
12020,153.175
12021,159.3475
12022,164.1375
12023,160.725
12024,158.9775
12025,159.485
12026,143.74
12027,151.8025
12028,145.175
12029,160.77
12030,151.88
12031,137.61
12032,147.795
12033,140.44
12034,138.215
12035,134.705
12036,147.6425
12037,136.7075
12038,131.98
12039,140.17
12040,138.3525
12041,141.6875
12042,138.77
12043,140.7225
12044,136.5625
12045,126.5275
12046,131.8475
12047,126.8725
12048,131.3075
12049,131.695
12050,120.8425
12051,125.5525
12052,102.395
12053,135.545
12054,132.105
12055,118.37
12056,111.455
12057,121.085
12058,123.6375
12059,105.8625
12060,116.4475
12061,114.2
12062,121.9775
12063,110.2675
12064,113.9925
12065,119.985
12066,107.15
12067,104.0825
12068,112.7725
12069,109.1375
12070,119.1525
12071,102.14
12072,106.325
12073,90.5825
12074,109.34
12075,91.4975
12076,88.8
12077,95.05
12078,92.7475
12079,98.8825
12080,88.8675
12081,94.405
12082,83.8475
12083,102.435
12084,96.42
12085,94.8375
12086,84.0525
12087,94.9525
12088,92.1425
12089,110.695
12090,90.27
12091,80.6925
12092,93.435
12093,91.235
12094,87.17
12095,92.47
12096,87.8425
12097,86.6075
12098,86.525
12099,76.12
12100,93.6375
12101,88.2425
12102,92.1975
12103,81.665
12104,83.9575
12105,91.44
12106,91.86
12107,98.78
12108,80.2575
12109,92.04
12110,75.4425
12111,70.15
12112,73.8575
12113,75.69
12114,91.8125
12115,103.225
12116,92.6475
12117,85.6725
12118,100.5775
12119,92.27
12120,84.32
12121,109.7775
12122,72.3725
12123,68.8475
12124,89.97
12125,93.465
12126,94.3625
12127,82.9475
12128,72.99
12129,63.325
12130,93.24
12131,85.4625
12132,91.845
12133,77.5975
12134,72.5125
12135,93.7975
12136,81.9175
12137,90.0675
12138,82.8325
12139,116.455
12140,88.6975
12141,62.71
12142,94.005
12143,74.21
12144,78.3175
12145,79.195
12146,84.95
12147,75.3225
12148,115.8775
12149,68.61
12150,82.7325
12151,82.455
12152,75.8375
12153,76.34
12154,84.145
12155,88.2575
12156,90.53
12157,82.8525
12158,86.285
12159,76.7575
12160,74.7675
12161,74.9325
12162,92.61
12163,78.805
12164,79.625
12165,78.3575
12166,64.6225
12167,65.065
12168,69.2575
12169,96.0675
12170,62.6725
12171,100.1425
12172,76.5375
12173,82.52
12174,62.2825
12175,60.5725
12176,94.565
12177,67.31
12178,69.5225
12179,63.355
12180,78.915
12181,59.86
12182,72.655
12183,61.3075
12184,68.5525
12185,56.1975
12186,73.815
12187,83.765
12188,80.5475
12189,51.455
12190,73.7475
12191,70.965
12192,64.42
12193,60.5475
12194,54.16
12195,60.22
12196,73.6875
12197,53.05
12198,54.46
12199,54.0025
12200,68.4275
12201,72.185
12202,69.6875
12203,52.5475
12204,48.1375
12205,48.495
12206,55.085
12207,69.14
12208,49.1425
12209,53.8825
12210,46.3925
12211,73.4675
12212,60.685
12213,52.955
12214,62.4025
12215,40.445
12216,35.735
12217,46.56
12218,46.9225
12219,46.1225
12220,49.775
12221,44.365
12222,47.03
12223,57.3
12224,46.1975
12225,39.47
12226,51.55
12227,193.78
12228,219.5875
12229,185.2875
12230,184.335
12231,191.4475
12232,195.13
12233,178.85
12234,201.855
12235,186.175
12236,188.865
12237,190.6875
12238,184.7725
12239,187.365
12240,175.8925
12241,184.13
12242,186.88
12243,178.5275
12244,170.53
12245,172.9125
12246,173.5275
12247,172.045
12248,180.9625
12249,166.28
12250,176.555
12251,176.675
12252,174.605
12253,166.295
12254,183.6225
12255,158.7775
12256,168.0975
12257,160.1925
12258,166.13
12259,159.0575
12260,157.88
12261,160.555
12262,152.47
12263,171.08
12264,156.665
12265,163.17
12266,160.2575
12267,149.9325
12268,156.19
12269,149.84
12270,169.195
12271,151.52
12272,164.2475
12273,150.27
12274,140.58
12275,141.2725
12276,138.0175
12277,145.225
12278,136.1125
12279,141.405
12280,143.4875
12281,156.68
12282,137.3225
12283,138.605
12284,156.6075
12285,127.9525
12286,133.7375
12287,134.29
12288,135.9375
12289,155.9775
12290,134.725
12291,137.2175
12292,134.225
12293,136.4425
12294,112.355
12295,115.9425
12296,125.995
12297,123.8725
12298,122.3025
12299,115.955
12300,117.785
12301,130.3075
12302,109.9925
12303,120.4925
12304,109.3075
12305,118.22
12306,106.2825
12307,124.285
12308,119.27
12309,115.2075
12310,106.5825
12311,112.84
12312,113.415
12313,128.5625
12314,104.5275
12315,124.5375
12316,93.9375
12317,118.755
12318,98.225
12319,107.1975
12320,102.01
12321,100.8825
12322,95.7375
12323,102.085
12324,89.5875
12325,101.11
12326,81.1225
12327,93.8025
12328,92.8375
12329,84.94
12330,70.875
12331,56.04
12332,83.8075
12333,80.6725
12334,91.4625
12335,74.8825
12336,62.1075
12337,84.3725
12338,85.4225
12339,85.935
12340,80.61
12341,71.5225
12342,67.785
12343,74.715
12344,67.595
12345,92.325
12346,52.59
12347,66.05
12348,76.395
12349,82.0275
12350,93.95
12351,66.425
12352,66.13
12353,81.055
12354,60.29
12355,70.6225
12356,68.0425
12357,44.65
12358,58.73
12359,47.265
12360,204.835
12361,200.64
12362,205.6925
12363,223.17
12364,195.905
12365,201.75
12366,203.9775
12367,213.6875
12368,195.2175
12369,198.3425
12370,206.7775
12371,211.4475
12372,213.4025
12373,200.23
12374,194.12
12375,195.795
12376,191.2725
12377,204.5625
12378,189.9925
12379,203.4175
12380,198.4175
12381,198.9825
12382,183.8
12383,192.0825
12384,192.775
12385,184.8625
12386,212.325
12387,178.195
12388,197.515
12389,209.6225
12390,175.1125
12391,211.61
12392,196.0775
12393,193.86
12394,199.2625
12395,185.435
12396,185.2175
12397,183.8525
12398,190.4625
12399,170.3325
12400,218.0975
12401,181.13
12402,167.8425
12403,177.1225
12404,172.9825
12405,166.855
12406,187.5525
12407,164.8325
12408,162.1675
12409,176.2625
12410,188.28
12411,150.7875
12412,160.5975
12413,163.5125
12414,151.9025
12415,176.5275
12416,167.38
12417,154.79
12418,163.725
12419,170.9525
12420,186.4175
12421,150.0375
12422,158.425
12423,178.255
12424,148.9775
12425,137.0525
12426,159.0675
12427,140.53
12428,129.6125
12429,156.13
12430,153.4075
12431,132.39
12432,130.875
12433,149.535
12434,154.2225
12435,135.38
12436,116.1975
12437,139.3475
12438,163.92
12439,138.86
12440,141.9225
12441,123.91
12442,124.2575
12443,122.435
12444,131.975
12445,127.825
12446,128.5525
12447,120.8225
12448,124.4225
12449,205.1625
12450,196.005
12451,228.3475
12452,213.54
12453,211.945
12454,192.6825
12455,214.135
12456,206.57
12457,219.925
12458,184.1325
12459,219.25
12460,200.5425
12461,207.205
12462,199.035
12463,210.5175
12464,193.15
12465,179.7875
12466,207.1275
12467,192.3
12468,195.4625
12469,192.2525
12470,196.6125
12471,187.7675
12472,179.6475
12473,186.5825
12474,188.45
12475,169.5275
12476,182.5075
12477,191.7675
12478,169.145
12479,173.4325
12480,183.0325
12481,186.2175
12482,172.21
12483,186.805
12484,188.525
12485,175.3175
12486,172.905
12487,170.3075
12488,168.9025
12489,172.905
12490,170.955
12491,165.785
12492,165.6875
12493,173.2575
12494,184.1725
12495,165.085
12496,170.3375
12497,165.5175
12498,161.0875
12499,152.5875
12500,169.24
12501,163.4075
12502,168.5325
12503,148.3275
12504,158.2575
12505,162.07
12506,161.0625
12507,160.5875
12508,147.9625
12509,154.76
12510,149.56
12511,175.885
12512,165.295
12513,158.6675
12514,148.795
12515,156.385
12516,163.095
12517,158.685
12518,150.46
12519,136.0375
12520,142.425
12521,146.32
12522,167.7875
12523,148.895
12524,147.1725
12525,133.3725
12526,134.9425
12527,149.9625
12528,141.605
12529,146.2725
12530,139.3525
12531,122.655
12532,131.12
12533,133.1
12534,128.4175
12535,135.8575
12536,114.865
12537,136.375
12538,134.385
12539,145.745
12540,145.1475
12541,148.4925
12542,118.3175
12543,145.0725
12544,113.85
12545,137.74
12546,198.3625
12547,212.0775
12548,245.625
12549,200.6825
12550,202.5175
12551,205.79
12552,209.04
12553,189.5975
12554,185.4725
12555,190.0425
12556,211.53
12557,194.9
12558,194.6625
12559,174.755
12560,199.1325
12561,190.4775
12562,185.31
12563,193.2775
12564,192.3
12565,198.6925
12566,195.8075
12567,192.7975
12568,176.1725
12569,188.9975
12570,173.5775
12571,198.6925
12572,179.91
12573,172.4775
12574,175.9125
12575,166.8175
12576,193.8875
12577,177.7075
12578,173.9175
12579,197.08
12580,165.66
12581,155.515
12582,168.8975
12583,179.6025
12584,177.5275
12585,167.9125
12586,166.735
12587,173.535
12588,165.965
12589,157.7075
12590,165.595
12591,167.745
12592,174.4675
12593,146.085
12594,164.4175
12595,164.0775
12596,163.08
12597,173.8225
12598,160.155
12599,151.59
12600,151.57
12601,144.765
12602,151.345
12603,151.2075
12604,141.42
12605,158.7725
12606,142.63
12607,154.14
12608,151.3425
12609,125.6825
12610,150.015
12611,143.4075
12612,150.685
12613,132.41
12614,150.5675
12615,159.2125
12616,128.585
12617,138.19
12618,133.8075
12619,128.2825
12620,120.54
12621,150.425
12622,128.4525
12623,143.8475
12624,138.17
12625,130.125
12626,117.45
12627,126.9025
12628,125.005
12629,113.655
12630,113.865
12631,170.4525
12632,125.8175
12633,103.13
12634,135.43
12635,134.995
12636,109.9775
12637,123.765
12638,138.48
12639,104.475
12640,128.8575
12641,113.755
12642,110.91
12643,119.4175
12644,113.275
12645,128.1675
12646,118.6
12647,120.9225
12648,107.1175
12649,103.0875
12650,112.2725
12651,108.3025
12652,113.44
12653,108.1125
12654,107.345
12655,113.295
12656,110.43
12657,110.905
12658,114.47
12659,114.7375
12660,107.7125
12661,115.1275
12662,114.3925
12663,117.5175
12664,97.6225
12665,97.14
12666,101.4125
12667,101.9175
12668,110.2625
12669,126.8525
12670,85.27
12671,102.4675
12672,105.2125
12673,94.58
12674,102.7925
12675,100.965
12676,110.8
12677,82.615
12678,78.27
12679,81.7575
12680,185.725
12681,196.1525
12682,185.1225
12683,217.5
12684,200.8125
12685,202.8575
12686,186.66
12687,184.9375
12688,182.825
12689,202.955
12690,203.065
12691,189.395
12692,198.62
12693,197.32
12694,200.785
12695,196.9125
12696,210.5425
12697,194.645
12698,186.98
12699,178.6925
12700,178.165
12701,172.8925
12702,185.425
12703,195.535
12704,184.2
12705,196.205
12706,178.825
12707,176.8175
12708,162.2075
12709,180.855
12710,163.3525
12711,185.9975
12712,195.165
12713,168.53
12714,168.19
12715,192.21
12716,173.0775
12717,156.605
12718,162.0625
12719,161.8925
12720,160.92
12721,156.445
12722,144.105
12723,155.0525
12724,158.175
12725,176.8
12726,176.515
12727,149.655
12728,153.59
12729,139.485
12730,138.1
12731,140.67
12732,154.4025
12733,158.4975
12734,159.1975
12735,139.345
12736,143.4725
12737,143.0275
12738,137.24
12739,144.6
12740,116.045
12741,140.69
12742,129.16
12743,127.1975
12744,143.9625
12745,141.8725
12746,125.7875
12747,145.48
12748,145.0425
12749,123.945
12750,113.08
12751,111.4525
12752,141.755
12753,155.0975
12754,131.625
12755,119.275
12756,114.6225
12757,103.1825
12758,100.9325
12759,121.3
12760,111.6875
12761,108.0575
12762,115.93
12763,109.095
12764,101.205
12765,129.675
12766,90.3375
12767,96.4225
12768,109.1825
12769,100.7
12770,93.715
12771,117.465
12772,104.5
12773,105.44
12774,97.1325
12775,93.5175
12776,103.05
12777,94.55
12778,97.2125
12779,101.3425
12780,92.0375
12781,99.72
12782,84.275
12783,86.675
12784,123.7125
12785,87.275
12786,101.0675
12787,92.4575
12788,120.415
12789,68.765
12790,88.965
12791,74.87
12792,92.2975
12793,102.97
12794,89.3775
12795,89.435
12796,90.57
12797,82.6375
12798,70.4925
12799,84.7275
12800,82.4475
12801,213.925
12802,224.7025
12803,205.8175
12804,227.895
12805,230.68
12806,212.615
12807,219.5225
12808,192.31
12809,209.2225
12810,211.8925
12811,197.115
12812,208.555
12813,200.355
12814,217.13
12815,198.6525
12816,204.77
12817,206.89
12818,202.2375
12819,192.2075
12820,200.305
12821,186.275
12822,199.6975
12823,209.44
12824,197.1475
12825,186.755
12826,180.2925
12827,183.4925
12828,190.5425
12829,183.0575
12830,182.265
12831,200.5125
12832,193.705
12833,191.09
12834,183.87
12835,172.045
12836,170.7375
12837,200.3925
12838,178.7225
12839,181.7925
12840,184.81
12841,178.5375
12842,178.075
12843,171.345
12844,174.3975
12845,163.905
12846,180.8975
12847,183.715
12848,171.855
12849,165.3925
12850,168.4525
12851,173.2825
12852,181.5575
12853,159.6225
12854,169.0575
12855,171.4575
12856,170.42
12857,159.22
12858,165.33
12859,162.4625
12860,163.9975
12861,149.8625
12862,157.51
12863,167.6
12864,163.51
12865,176.855
12866,159.2125
12867,165.8625
12868,160.0975
12869,160.395
12870,154.6725
12871,152.62
12872,139.475
12873,154.8875
12874,147.4525
12875,156.6825
12876,154.1225
12877,152.4825
12878,156.2175
12879,151.9175
12880,148.38
12881,142.6175
12882,130.3625
12883,165.66
12884,143.01
12885,149.6125
12886,152.4425
12887,139.435
12888,145.2475
12889,139.095
12890,152.3325
12891,136.45
12892,145.46
12893,139.44
12894,148.81
12895,134.305
12896,141.6025
12897,133.315
12898,211.5625
12899,215.3
12900,225.6125
12901,211.66
12902,208.6925
12903,218.53
12904,211.53
12905,211.2325
12906,218.74
12907,220.0875
12908,214.8775
12909,212.87
12910,211.065
12911,205.5175
12912,203.9375
12913,191.5125
12914,192.255
12915,203.6225
12916,183.565
12917,191.625
12918,210.035
12919,213.6875
12920,189.255
12921,212.2075
12922,200.9125
12923,186.1575
12924,178.0375
12925,189.46
12926,207.68
12927,178.725
12928,195.08
12929,183.8975
12930,202.3775
12931,177.56
12932,174.5075
12933,183.3575
12934,185.575
12935,156.59
12936,211.62
12937,202.475
12938,187.195
12939,183.705
12940,181.8925
12941,163.1525
12942,179.2825
12943,180.6425
12944,166.145
12945,175.57
12946,156.9125
12947,159.3825
12948,176.6075
12949,166.9675
12950,159.885
12951,177.45
12952,167.9025
12953,164.005
12954,164.7175
12955,153.15
12956,172.1425
12957,149.4
12958,171.1
12959,152.1975
12960,144.5875
12961,153.13
12962,173.26
12963,168.875
12964,157.3425
12965,157.4725
12966,154.48
12967,164.4775
12968,142.6225
12969,171.6025
12970,155.0475
12971,140.5125
12972,166.1975
12973,135.8675
12974,119.25
12975,134.58
12976,135.4625
12977,154.0725
12978,157.405
12979,155.7675
12980,168.71
12981,143.1575
12982,165.2525
12983,134.035
12984,143.695
12985,136.5075
12986,128.9625
12987,151.6725
12988,147.1575
12989,147.115
12990,122.9175
12991,144.99
12992,119.675
12993,120.61
12994,118.4975
12995,155.405
12996,121.3525
12997,127.1575
12998,127.3425
12999,134.4425
13000,117.2125
13001,124.2
13002,133.27
13003,109.425
13004,107.1575
13005,123.53
13006,109.6475
13007,113.095
13008,128.5825
13009,132.44
13010,106.5375
13011,112.8375
13012,113.8175
13013,105.1975
13014,138.375
13015,129.3475
13016,102.04
13017,107.605
13018,128.905
13019,123.58
13020,113.3025
13021,125.91
13022,98.035
13023,110.435
13024,111.8225
13025,111.375
13026,108.1
13027,102.815
13028,100.78
13029,98.28
13030,110.585
13031,115.115
13032,106.0725
13033,118.5925
13034,109.25
13035,106.385
13036,105.485
13037,130.9625
13038,106.0475
13039,110.5775
13040,99.3
13041,81.885
13042,79.0675
13043,109.8275
13044,82.675
13045,97.535
13046,81.24
13047,87.735
13048,59.3875
13049,64.72
13050,75.2425
13051,74.7275
13052,58.48
13053,79.8425
13054,70.92
13055,69.0425
13056,70.0425
13057,68.31
13058,59.565
13059,61.6975
13060,55.9675
13061,57.89
13062,55.47
13063,52.9475
13064,42.3925
13065,54.0925
13066,55.175
13067,42.3025
13068,40.375
13069,44.8625
13070,44.2675
13071,49.735
13072,48.7575
13073,33.2775
13074,32.8825
13075,40.7175
13076,36.9675
13077,37.3
13078,35.6275
13079,32.97
13080,35.8125
13081,28.205
13082,28.6975
13083,29.2025
13084,29.735
13085,33.39
13086,28.4225
13087,27.915
13088,27.0275
13089,26.64
13090,26.6375
13091,22.06
13092,26.8375
13093,24.8725
13094,23.235
13095,15.3075
